state_id,start_x,start_y,goal_x,goal_y,robot_x,robot_y,delta_x,delta_y,euclidean_dist,angle_to_goal,obs_dist_up,obs_dist_down,obs_dist_left,obs_dist_right,selected_action,joint_angle_1,joint_angle_2,path_length_so_far,reward,converged_flag,episode_id,time_step,obs_grid_flat_0,obs_grid_flat_1,obs_grid_flat_2,obs_grid_flat_3,obs_grid_flat_4,obs_grid_flat_5,obs_grid_flat_6,obs_grid_flat_7,obs_grid_flat_8,obs_grid_flat_9,obs_grid_flat_10,obs_grid_flat_11,obs_grid_flat_12,obs_grid_flat_13,obs_grid_flat_14,obs_grid_flat_15,obs_grid_flat_16,obs_grid_flat_17,obs_grid_flat_18,obs_grid_flat_19,obs_grid_flat_20,obs_grid_flat_21,obs_grid_flat_22,obs_grid_flat_23,obs_grid_flat_24
2634,1,0,3,0,2,2,1,-2,2.24,-63.43,2,2,2,2,0,151.23,49.14,1.56,0.95,1,47,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1356,1,0,2,4,3,2,-1,2,2.24,116.57,1,2,3,1,1,177.49,34.08,1.97,0.98,1,41,42,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14365,4,1,4,1,0,3,4,-2,4.47,-26.57,3,0,0,4,0,56.19,57.4,1.55,0.97,1,5,42,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
13667,1,2,0,0,3,4,-3,-4,5.0,-126.87,0,0,0,1,3,25.66,119.9,6.24,0.99,1,15,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2643,3,2,3,4,0,4,3,0,3.0,0.0,1,0,0,4,3,17.21,121.12,7.8,0.95,1,48,35,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11327,4,4,4,2,1,3,3,-1,3.16,-18.43,3,1,1,1,0,124.38,28.28,7.24,0.91,1,46,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13217,3,0,0,3,3,0,-3,3,4.24,135.0,0,0,3,1,2,4.82,88.03,4.62,0.93,1,5,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6482,0,4,2,0,3,4,-1,-4,4.12,-104.04,0,0,3,0,2,166.02,145.91,4.89,0.97,1,2,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
14359,4,3,4,0,1,0,3,0,3.0,0.0,0,2,1,1,3,167.2,6.52,7.15,0.9,1,41,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
3036,2,4,3,2,3,1,0,1,1.0,90.0,1,3,3,1,1,141.42,121.19,7.28,0.94,1,11,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3470,1,1,1,3,4,3,-3,0,3.0,180.0,0,1,4,0,2,72.52,61.02,5.47,0.92,1,48,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5315,3,1,4,1,3,3,1,-2,2.24,-63.43,0,1,3,1,3,23.46,83.28,6.98,0.95,1,17,46,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
13672,0,1,0,0,4,2,-4,-2,4.47,-153.43,2,2,4,0,0,154.65,123.31,3.75,0.9,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11562,4,1,0,1,4,1,-4,0,4.0,180.0,1,1,4,0,2,85.84,87.47,1.58,0.93,1,23,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4018,1,1,1,3,4,3,-3,0,3.0,180.0,3,1,4,0,2,145.51,54.44,1.74,0.98,1,44,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,2,1,2,2,3,2,-1,0,1.0,180.0,2,0,3,1,2,17.25,177.18,6.74,0.94,1,47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8291,1,3,4,0,2,0,2,0,2.0,0.0,0,4,2,2,3,127.89,97.03,3.45,0.98,1,16,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9595,3,1,1,0,3,2,-2,-2,2.83,-135.0,2,2,2,1,0,26.68,11.3,3.54,0.97,1,41,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12878,3,4,0,3,2,3,-2,0,2.0,180.0,0,1,2,0,2,107.91,149.33,1.94,0.97,1,24,39,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
12876,2,4,3,2,1,0,2,2,2.83,45.0,0,4,1,0,1,164.44,19.12,5.23,0.95,1,50,9,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8249,4,0,4,2,2,0,2,2,2.83,45.0,0,2,0,2,1,175.51,14.37,6.5,0.95,1,20,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4905,3,0,4,3,4,0,0,3,3.0,90.0,0,1,2,0,1,125.06,29.29,1.25,0.97,1,2,10,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
5361,4,1,0,2,2,3,-2,-1,2.24,-153.43,1,1,2,1,0,72.78,70.84,3.18,0.91,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1228,1,4,3,1,0,0,3,1,3.16,18.43,0,0,0,3,3,23.46,110.66,9.68,0.93,1,23,14,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10031,0,3,3,4,1,4,2,0,2.0,0.0,0,0,1,3,3,112.16,150.94,7.1,0.9,1,20,30,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11548,3,2,3,0,0,0,3,0,3.0,0.0,0,4,0,0,1,39.24,151.64,3.56,0.97,1,14,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7243,2,4,2,3,4,2,-2,1,2.24,153.43,0,2,1,0,1,115.75,84.91,3.44,0.99,1,44,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11532,1,4,0,1,2,0,-2,1,2.24,153.43,0,4,0,0,1,114.24,14.13,1.34,0.98,1,11,22,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9431,4,0,0,1,3,2,-3,-1,3.16,-161.57,1,2,3,0,0,72.91,92.36,7.3,0.92,1,37,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5624,2,3,4,4,3,2,1,2,2.24,63.43,2,2,1,1,1,94.8,62.91,6.03,0.96,1,41,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7642,4,3,3,1,2,0,1,1,1.41,45.0,0,4,2,0,1,142.54,136.58,3.64,0.97,1,16,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8268,2,2,2,0,2,4,0,-4,4.0,-90.0,4,0,2,2,0,139.37,173.93,7.37,0.93,1,11,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,3,3,4,0,2,2,2,-2,2.83,-45.0,0,2,2,2,3,18.26,101.75,3.89,0.92,1,44,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12303,3,2,0,4,4,1,-4,3,5.0,143.13,1,3,1,0,1,19.14,88.43,1.86,0.91,1,22,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7757,1,0,2,0,4,4,-2,-4,4.47,-116.57,2,0,4,0,0,60.52,14.29,3.37,1.0,1,27,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4886,0,1,2,1,4,2,-2,-1,2.24,-153.43,1,2,1,0,0,170.88,129.08,6.02,0.91,1,27,50,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2791,4,3,4,0,2,0,2,0,2.0,0.0,0,1,0,2,3,15.58,80.98,2.41,0.99,1,28,10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
3583,2,1,4,1,4,0,0,1,1.0,90.0,0,1,4,0,1,145.51,31.47,2.87,0.96,1,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9074,1,0,3,2,4,2,-1,0,1.0,180.0,0,2,2,0,2,57.37,55.05,2.02,0.94,1,41,6,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
1306,0,4,1,4,4,3,-3,1,3.16,161.57,2,1,4,0,1,20.55,168.57,1.85,0.98,1,8,26,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10763,4,0,4,1,0,2,4,-1,4.12,-14.04,0,1,0,0,1,81.4,15.99,9.61,0.96,1,25,14,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10993,4,0,4,3,2,0,2,3,3.61,56.31,0,2,2,2,1,135.03,95.96,6.3,0.96,1,4,35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9166,3,3,4,4,2,2,2,2,2.83,45.0,2,2,2,2,1,66.51,151.79,8.85,0.97,1,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
14840,3,0,4,4,2,1,2,3,3.61,56.31,1,3,2,2,1,98.0,89.23,1.94,0.93,1,39,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8622,1,0,2,3,3,3,-1,0,1.0,180.0,3,0,3,1,2,6.81,65.24,6.59,0.99,1,8,37,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5545,3,0,0,3,3,3,-3,0,3.0,180.0,3,1,1,1,2,12.28,113.42,3.82,1.0,1,39,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2885,2,0,3,2,2,1,1,1,1.41,45.0,1,3,2,0,1,125.35,83.43,2.74,0.94,1,24,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13173,2,4,1,4,4,2,-3,2,3.61,146.31,2,2,3,0,1,7.09,91.71,8.48,0.95,1,44,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7368,4,4,2,1,2,0,0,1,1.0,90.0,0,4,2,1,1,104.3,147.03,8.36,0.99,1,7,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5833,3,1,1,0,4,2,-3,-2,3.61,-146.31,0,2,1,0,2,37.55,171.25,5.44,0.91,1,19,42,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6,3,3,0,0,1,0,-1,0,1.0,180.0,0,4,1,3,2,134.52,81.66,1.86,0.94,1,42,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10415,0,2,3,0,4,4,-1,-4,4.12,-104.04,2,0,4,0,0,131.69,38.53,5.76,0.92,1,5,22,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8964,0,0,4,0,3,1,1,-1,1.41,-45.0,0,1,3,1,3,86.59,170.63,7.03,0.97,1,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
13477,1,4,4,0,1,3,3,-3,4.24,-45.0,0,1,1,2,3,79.2,52.36,9.53,0.96,1,22,48,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
14374,2,4,1,0,0,1,1,-1,1.41,-45.0,0,3,0,2,3,161.3,45.45,8.59,0.92,1,26,26,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
307,1,3,1,4,0,4,1,0,1.0,0.0,2,0,0,3,3,106.95,102.49,2.93,0.92,1,14,14,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1275,3,1,3,4,2,4,1,0,1.0,0.0,4,0,2,2,3,105.59,122.84,1.27,0.96,1,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7354,4,2,1,4,2,0,-1,4,4.12,104.04,0,0,2,2,2,59.46,30.09,1.99,0.92,1,32,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10625,4,2,1,3,3,2,-2,1,2.24,153.43,2,0,1,1,2,125.51,87.7,2.24,0.91,1,6,39,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
131,4,3,2,0,3,3,-1,-3,3.16,-108.43,3,1,3,1,0,96.79,168.24,1.14,0.95,1,40,50,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,2,0,3,3,0,3,3,0,3.0,0.0,3,1,0,1,3,165.07,150.24,7.12,0.99,1,30,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8885,0,2,3,4,1,3,2,1,2.24,26.57,0,0,0,2,3,136.79,155.69,2.01,0.96,1,9,8,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0
828,4,2,4,0,3,2,1,-2,2.24,-63.43,2,0,3,1,0,127.25,12.93,4.03,0.92,1,45,46,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7807,2,2,3,2,1,2,2,0,2.0,0.0,2,0,1,3,3,77.71,129.76,2.21,0.99,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11325,3,0,2,4,3,3,-1,1,1.41,135.0,1,1,3,1,1,50.74,94.35,8.58,0.94,1,47,48,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14443,2,4,2,2,4,2,-2,0,2.0,180.0,2,2,4,0,2,47.68,67.07,1.16,0.96,1,30,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
984,3,1,0,1,1,1,-1,0,1.0,180.0,1,2,1,3,2,9.08,101.61,4.53,0.98,1,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
14069,1,1,4,0,1,0,3,0,3.0,0.0,0,2,1,3,3,51.8,22.35,4.61,0.91,1,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7044,4,0,1,0,3,0,-2,0,2.0,180.0,0,4,3,1,2,159.28,20.42,3.84,0.96,1,28,47,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
12789,4,0,1,3,2,2,-1,1,1.41,135.0,0,1,2,2,1,86.27,8.5,1.2,0.9,1,11,10,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7302,4,3,3,3,1,4,2,-1,2.24,-26.57,0,0,1,3,3,172.84,110.33,6.72,0.91,1,43,41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10201,1,3,4,2,1,4,3,-2,3.61,-33.69,4,0,1,3,0,118.65,21.47,4.44,0.96,1,2,16,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2241,4,3,1,0,4,4,-3,-4,5.0,-126.87,4,0,4,0,0,19.72,175.85,2.86,0.99,1,24,31,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6039,1,4,1,3,4,4,-3,-1,3.16,-161.57,0,0,1,0,2,58.74,115.84,5.15,0.96,1,41,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
13145,1,0,0,0,2,3,-2,-3,3.61,-123.69,1,0,2,2,0,63.33,174.56,6.81,1.0,1,11,19,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
3214,0,2,4,0,3,1,1,-1,1.41,-45.0,0,0,3,0,2,51.1,121.83,7.15,0.91,1,29,20,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14422,1,3,2,0,4,2,-2,-2,2.83,-135.0,2,0,1,0,0,79.05,112.94,7.62,0.91,1,36,16,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
908,0,2,0,3,0,1,0,2,2.0,90.0,1,2,0,4,1,114.69,144.84,4.99,0.97,1,21,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4495,1,0,1,4,3,0,-2,4,4.47,116.57,0,4,3,1,1,136.93,105.74,3.71,0.99,1,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1420,1,2,0,3,1,3,-1,0,1.0,180.0,3,1,1,3,2,169.39,32.42,6.11,0.94,1,32,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,1,2,1,4,2,3,-1,1,1.41,135.0,1,1,2,2,1,89.19,174.41,7.97,0.93,1,16,28,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1828,4,0,2,3,3,0,-1,3,3.16,108.43,0,2,3,1,1,160.29,15.91,3.45,0.99,1,20,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
13755,0,1,0,2,0,4,0,-2,2.0,-90.0,4,0,0,0,0,78.54,129.43,3.01,0.95,1,46,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
14963,0,2,0,2,2,0,-2,2,2.83,135.0,0,0,2,0,2,113.95,123.73,2.77,0.94,1,1,27,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3209,2,0,2,2,0,2,2,0,2.0,0.0,1,0,0,2,3,156.72,93.25,6.73,0.98,1,32,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
13285,4,1,4,0,0,0,4,0,4.0,0.0,0,3,0,4,3,153.33,93.7,6.2,0.95,1,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
11453,2,0,4,3,2,3,2,0,2.0,0.0,3,1,2,0,0,11.44,83.01,9.39,0.97,1,42,26,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4724,1,1,4,0,2,1,2,-1,2.24,-26.57,1,1,1,2,0,30.75,104.1,1.5,0.96,1,26,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1560,3,1,0,1,3,1,-3,0,3.0,180.0,1,2,1,0,2,22.46,8.72,3.62,0.99,1,21,3,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14191,3,0,0,3,4,3,-4,0,4.0,180.0,2,1,4,0,2,147.04,163.56,1.59,0.97,1,46,24,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3443,4,0,1,0,1,1,0,-1,1.0,-90.0,1,1,1,0,0,112.71,100.6,3.69,1.0,1,15,24,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8098,2,2,2,1,4,1,-2,0,2.0,180.0,1,3,3,0,2,68.09,46.71,7.46,0.94,1,40,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1810,0,1,2,1,4,3,-2,-2,2.83,-135.0,0,1,1,0,2,38.85,141.04,9.54,0.92,1,46,13,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
14480,3,3,2,2,3,1,-1,1,1.41,135.0,1,3,1,1,1,113.22,157.6,7.67,0.96,1,46,33,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4433,2,2,3,3,2,2,1,1,1.41,45.0,2,2,2,1,1,158.8,86.85,6.69,0.94,1,9,38,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
3283,4,1,2,2,3,3,-1,-1,1.41,-135.0,0,0,0,1,3,62.97,143.31,1.7,0.96,1,26,18,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
10406,1,4,2,0,2,1,0,-1,1.0,-90.0,1,3,2,1,0,121.96,64.57,3.88,0.92,1,26,47,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7354,4,2,1,4,2,0,-1,4,4.12,104.04,0,0,2,2,2,59.46,30.09,1.99,0.92,1,32,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
924,4,0,3,4,1,4,2,0,2.0,0.0,2,0,1,2,3,22.35,119.23,1.07,0.91,1,8,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10179,1,4,1,1,2,1,-1,0,1.0,180.0,1,3,1,0,2,46.06,52.15,3.29,0.96,1,40,21,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
13578,0,2,4,3,0,3,4,0,4.0,0.0,1,1,0,4,3,146.2,178.66,6.78,0.95,1,1,34,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10387,2,2,4,2,3,1,1,1,1.41,45.0,1,0,3,1,3,100.6,23.29,6.55,0.91,1,1,28,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2301,0,4,3,4,0,3,3,1,3.16,18.43,3,1,0,0,1,95.62,158.6,6.24,0.96,1,8,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10254,0,4,4,4,2,1,2,3,3.61,56.31,0,3,2,0,1,144.42,127.4,6.83,0.9,1,7,43,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,0,4,1,1,3,2,-2,-1,2.24,-153.43,2,2,3,0,0,13.76,63.48,4.1,0.95,1,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1531,3,0,2,2,4,2,-2,0,2.0,180.0,2,2,3,0,2,19.69,103.9,1.02,0.95,1,23,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14658,2,0,1,3,1,1,0,2,2.0,90.0,0,3,1,3,1,114.46,35.24,3.58,0.98,1,21,43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
10833,3,3,1,4,0,4,1,0,1.0,0.0,4,0,0,1,3,113.55,65.25,6.48,0.94,1,21,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
5548,1,1,2,1,1,1,1,0,1.0,0.0,0,3,1,1,3,38.38,134.02,2.4,0.95,1,47,48,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8122,0,4,0,0,2,3,-2,-3,3.61,-123.69,0,1,2,2,2,29.88,6.09,2.46,0.92,1,36,24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7262,4,2,3,4,2,4,1,0,1.0,0.0,4,0,2,2,3,77.17,53.34,3.78,0.92,1,41,25,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7573,0,3,1,4,4,0,-3,4,5.0,126.87,0,0,2,0,2,117.5,132.42,9.8,0.92,1,30,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11957,2,1,1,1,1,2,0,-1,1.0,-90.0,1,2,0,3,0,90.36,108.28,6.92,0.97,1,46,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6479,4,1,0,3,3,1,-3,2,3.61,146.31,1,1,3,1,1,85.31,121.95,2.38,0.91,1,28,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
12425,2,3,1,3,3,0,-2,3,3.61,123.69,0,2,3,1,1,87.88,94.98,3.83,0.99,1,31,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11069,2,4,0,3,4,3,-4,0,4.0,180.0,3,0,4,0,2,33.17,96.24,4.59,0.96,1,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1161,0,3,3,3,2,3,1,0,1.0,0.0,0,1,2,2,3,13.12,90.0,3.96,0.94,1,8,31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
14797,1,2,0,0,1,1,-1,-1,1.41,-135.0,1,1,1,1,0,128.02,139.76,9.68,0.96,1,20,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14913,0,2,1,1,0,0,1,1,1.41,45.0,0,0,0,4,3,157.67,153.55,8.75,0.91,1,47,33,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2941,2,0,3,3,4,3,-1,0,1.0,180.0,3,1,4,0,2,86.32,137.69,4.68,0.92,1,45,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,3,2,1,4,2,0,-1,4,4.12,104.04,0,1,0,1,1,57.86,9.28,1.25,0.92,1,24,3,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
11463,4,2,1,3,0,3,1,0,1.0,0.0,2,1,0,2,3,112.25,45.44,3.45,0.94,1,25,27,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
348,0,1,4,0,3,1,1,-1,1.41,-45.0,1,2,3,1,0,98.24,50.66,2.51,0.98,1,44,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
